light_id,x,y,z,status,hits,bounce0_nodes,bounce1_nodes,contributions
105335,0.372,1.818,0.039,SCENE_VALID,1,1,0,0
105336,-0.059,2.165,-0.269,SCENE_VALID,1,1,0,0
105337,-0.398,2.010,0.395,SCENE_VALID,1,1,1,0
105338,-0.127,1.823,-0.355,SCENE_VALID,1,1,1,0
105339,0.341,2.171,0.175,SCENE_VALID,1,1,1,0
105340,0.280,2.001,0.074,SCENE_VALID,1,1,1,0
105341,-0.215,1.830,-0.302,SCENE_VALID,1,1,0,0
105342,-0.377,2.177,0.399,SCENE_VALID,1,1,0,0
105343,0.039,1.989,-0.338,SCENE_VALID,1,1,0,0
105344,0.397,1.834,0.143,SCENE_VALID,1,1,0,0
105345,0.139,2.181,0.120,SCENE_VALID,0,0,0,0
105346,-0.334,1.977,-0.324,SCENE_VALID,1,1,0,0
105347,-0.290,1.841,0.400,SCENE_VALID,1,1,1,0
105348,0.198,2.186,-0.317,SCENE_VALID,1,1,1,0
105349,0.383,1.968,0.097,SCENE_VALID,1,1,0,0
105350,-0.025,1.849,0.153,SCENE_VALID,0,0,0,0
105351,-0.395,2.190,-0.344,SCENE_VALID,1,1,0,0
105352,-0.152,1.956,0.398,SCENE_VALID,1,1,1,0
105353,0.326,1.855,-0.286,SCENE_VALID,1,1,0,0
105354,0.303,2.194,0.063,SCENE_VALID,1,1,0,0
105355,-0.186,1.944,0.185,SCENE_VALID,1,1,0,0
105356,-0.387,1.864,-0.360,SCENE_VALID,1,1,0,0
105357,0.012,2.196,0.390,SCENE_VALID,1,1,1,0
105358,0.392,1.936,-0.261,SCENE_VALID,1,1,0,0
105359,0.165,1.873,0.028,SCENE_VALID,1,1,0,0
105360,-0.314,2.198,0.216,SCENE_VALID,1,1,0,0
105361,-0.312,1.924,-0.378,SCENE_VALID,1,1,1,0
105362,0.174,1.880,0.381,SCENE_VALID,1,1,0,0
105363,0.390,2.199,-0.233,SCENE_VALID,0,0,0,0
105364,0.002,1.913,-0.007,SCENE_VALID,1,1,0,0
105365,-0.388,1.890,0.254,SCENE_VALID,1,1,0,0
105366,-0.183,2.200,-0.388,SCENE_VALID,1,1,1,0
105367,0.306,1.902,0.369,SCENE_VALID,1,1,0,0
105368,0.320,1.900,-0.204,SCENE_VALID,1,1,0,0
105369,-0.161,2.200,-0.055,SCENE_VALID,1,1,1,0
105370,-0.393,1.895,0.280,SCENE_VALID,1,1,0,0
105371,-0.022,1.911,-0.395,SCENE_VALID,1,1,1,0
105372,0.384,2.199,0.354,SCENE_VALID,1,1,0,0
105373,0.195,1.885,-0.161,SCENE_VALID,0,0,0,0
105374,-0.297,1.919,-0.089,SCENE_VALID,1,1,1,0
105375,-0.328,2.199,0.304,SCENE_VALID,1,1,1,0
105376,0.149,1.875,-0.399,SCENE_VALID,1,1,0,0
105377,0.396,1.930,0.329,SCENE_VALID,1,1,1,0
105378,0.035,2.197,-0.128,SCENE_VALID,1,1,0,0
105379,-0.380,1.868,-0.123,SCENE_VALID,1,1,0,0
105380,-0.207,1.942,0.326,SCENE_VALID,1,1,0,0
105381,0.287,2.194,-0.399,SCENE_VALID,1,1,1,0
105382,0.336,1.859,0.308,SCENE_VALID,1,1,0,0
105383,-0.130,1.950,-0.095,SCENE_VALID,1,1,0,0
105384,-0.398,2.191,-0.156,SCENE_VALID,0,0,0,0
105385,-0.049,1.851,0.351,SCENE_VALID,1,1,1,0
105386,0.376,1.962,-0.396,SCENE_VALID,1,1,1,0
105387,0.218,2.188,0.284,SCENE_VALID,1,1,0,0
105388,-0.273,1.845,-0.060,SCENE_VALID,1,1,0,0
105389,-0.346,1.974,-0.199,SCENE_VALID,1,1,0,0
105390,0.117,2.184,0.367,SCENE_VALID,1,1,0,0
105391,0.399,1.838,-0.390,SCENE_VALID,1,1,0,0
105392,0.062,1.983,0.258,SCENE_VALID,1,1,1,0
105393,-0.371,2.178,-0.013,SCENE_VALID,1,1,1,0
105394,-0.235,1.831,-0.228,SCENE_VALID,1,1,0,0
105395,0.263,1.995,0.379,SCENE_VALID,1,1,0,0
105396,0.353,2.174,-0.380,SCENE_VALID,1,1,1,0
105397,-0.104,1.825,0.220,SCENE_VALID,1,1,0,0
105398,-0.400,2.007,0.023,SCENE_VALID,1,1,1,0
105399,-0.076,2.168,-0.256,SCENE_VALID,0,0,0,0
105400,0.363,1.821,0.389,SCENE_VALID,1,1,1,0
105401,0.245,2.016,-0.363,SCENE_VALID,1,1,1,0
105402,-0.252,2.161,0.190,SCENE_VALID,0,0,0,0
105403,-0.359,1.816,0.058,SCENE_VALID,1,1,1,0
105404,0.091,2.028,-0.282,SCENE_VALID,1,1,0,0
105405,0.400,2.155,0.397,SCENE_VALID,1,1,0,0
105406,0.095,1.811,-0.346,SCENE_VALID,1,1,0,0
105407,-0.357,2.040,0.159,SCENE_VALID,0,0,0,0
105408,-0.256,2.148,0.092,SCENE_VALID,1,1,0,0
105409,0.242,1.808,-0.314,SCENE_VALID,1,1,1,0
105410,0.365,2.052,0.400,SCENE_VALID,1,1,1,0
105411,-0.071,2.139,-0.327,SCENE_VALID,1,1,1,0
105412,-0.400,1.805,0.126,SCENE_VALID,1,1,0,0
105413,-0.109,2.061,0.138,SCENE_VALID,0,0,0,0
105414,0.351,2.133,-0.335,SCENE_VALID,1,1,1,0
105415,0.266,1.803,0.399,SCENE_VALID,1,1,0,0
105416,-0.231,2.072,-0.306,SCENE_VALID,1,1,0,0
105417,-0.373,2.123,0.080,SCENE_VALID,1,1,1,0
105418,0.058,1.802,0.170,SCENE_VALID,1,1,0,0
105419,0.399,2.083,-0.353,SCENE_VALID,1,1,1,0
105420,0.122,2.113,0.396,SCENE_VALID,1,1,0,0
105421,-0.344,1.800,-0.273,SCENE_VALID,1,1,1,0
105422,-0.281,2.091,0.045,SCENE_VALID,1,1,0,0
105423,0.214,2.103,0.201,SCENE_VALID,0,0,0,0
105424,0.377,1.800,-0.368,SCENE_VALID,1,1,1,0
105425,-0.044,2.102,0.386,SCENE_VALID,1,1,1,0
105426,-0.397,2.095,-0.247,SCENE_VALID,1,1,0,0
105427,-0.135,1.800,0.010,SCENE_VALID,1,1,1,0
105428,0.333,2.112,0.231,SCENE_VALID,1,1,0,0
105429,0.291,2.085,-0.384,SCENE_VALID,1,1,1,0
105430,-0.202,1.801,0.375,SCENE_VALID,1,1,0,0
105431,-0.382,2.119,-0.218,SCENE_VALID,1,1,1,0
105432,0.031,2.074,-0.025,SCENE_VALID,1,1,0,0
105433,0.395,1.803,0.259,SCENE_VALID,1,1,1,0
105434,0.153,2.129,-0.392,SCENE_VALID,1,1,0,0
105435,-0.326,2.065,0.361,SCENE_VALID,1,1,0,0
105436,-0.300,1.805,-0.188,SCENE_VALID,1,1,1,0
105437,0.191,2.138,-0.060,SCENE_VALID,1,1,1,0
105438,0.386,2.054,0.293,SCENE_VALID,1,1,1,0
105439,-0.011,1.807,-0.398,SCENE_VALID,1,1,1,0
105440,-0.392,2.146,0.345,SCENE_VALID,1,1,0,0
105441,-0.166,2.042,-0.156,SCENE_VALID,0,0,0,0
105442,0.317,1.811,-0.107,SCENE_VALID,1,1,0,2
105443,0.309,2.152,0.316,SCENE_VALID,1,1,0,0
105444,-0.178,2.033,-0.400,SCENE_VALID,1,1,0,0
105445,-0.390,1.815,0.326,SCENE_VALID,1,1,0,0
105446,-0.003,2.160,-0.111,SCENE_VALID,1,1,1,0
105447,0.389,2.021,-0.140,SCENE_VALID,1,1,0,0
105448,0.178,1.819,0.336,SCENE_VALID,1,1,0,0
105449,-0.309,2.167,-0.399,SCENE_VALID,1,1,0,0
105450,-0.317,2.009,0.296,SCENE_VALID,1,1,1,0
105451,0.160,1.824,-0.077,SCENE_VALID,1,1,0,0
105452,0.393,2.172,-0.173,SCENE_VALID,1,1,0,0
105453,0.017,1.997,0.354,SCENE_VALID,1,1,0,0
105454,-0.386,1.830,-0.393,SCENE_VALID,1,1,0,0
105455,-0.190,2.178,0.271,SCENE_VALID,1,1,0,0
105456,0.296,1.988,-0.042,SCENE_VALID,1,1,0,0
105457,0.329,1.835,-0.204,SCENE_VALID,1,1,0,0
105458,-0.148,2.183,0.374,SCENE_VALID,1,1,1,0
105459,-0.395,1.976,-0.385,SCENE_VALID,1,1,1,0
105460,-0.030,1.842,0.244,SCENE_VALID,1,1,1,0
105461,0.382,2.186,-0.007,SCENE_VALID,1,1,1,0
105462,0.207,1.964,-0.243,SCENE_VALID,1,1,1,0
105463,-0.287,1.850,0.385,SCENE_VALID,1,1,0,0
105464,-0.336,2.190,-0.374,SCENE_VALID,1,1,0,0
105465,0.135,1.955,0.215,SCENE_VALID,1,1,1,0
105466,0.397,1.858,0.041,SCENE_VALID,1,1,1,0
105467,0.044,2.194,-0.270,SCENE_VALID,1,1,0,0
105468,-0.375,1.943,0.393,SCENE_VALID,1,1,1,0
105469,-0.219,1.864,-0.360,SCENE_VALID,1,1,0,0
105470,0.277,2.196,0.174,SCENE_VALID,0,0,0,0
105471,0.344,1.932,0.076,SCENE_VALID,1,1,1,0
105472,-0.122,1.874,-0.295,SCENE_VALID,1,1,0,0
105473,-0.399,2.198,0.398,SCENE_VALID,1,1,0,0
105474,-0.064,1.923,-0.337,SCENE_VALID,1,1,1,0
105475,0.370,1.883,0.142,SCENE_VALID,1,1,1,0
105476,0.230,2.199,0.110,SCENE_VALID,0,0,0,0
105477,-0.267,1.912,-0.318,SCENE_VALID,1,1,0,0
105478,-0.350,1.891,0.400,SCENE_VALID,1,1,1,0
105479,0.103,2.200,-0.317,SCENE_VALID,1,1,0,0
105480,0.400,1.902,0.108,SCENE_VALID,1,1,1,0
105481,0.077,1.901,0.143,SCENE_VALID,0,0,0,0
105482,-0.365,2.200,-0.344,SCENE_VALID,1,1,1,0
105483,-0.241,1.894,0.398,SCENE_VALID,1,1,1,0
105484,0.256,1.912,-0.294,SCENE_VALID,1,1,1,0
105485,0.360,2.199,0.074,SCENE_VALID,1,1,0,0
105486,-0.090,1.884,0.186,SCENE_VALID,1,1,0,0
105487,-0.400,1.920,-0.361,SCENE_VALID,1,1,1,0
105488,-0.090,2.198,0.393,SCENE_VALID,1,1,0,0
105489,0.359,1.874,-0.269,SCENE_VALID,1,1,1,0
105490,0.257,1.931,0.027,SCENE_VALID,1,1,0,0
105491,-0.241,2.197,0.217,SCENE_VALID,1,1,1,0
105492,-0.365,1.865,-0.375,SCENE_VALID,1,1,0,0
105493,0.076,1.943,0.384,SCENE_VALID,1,1,1,0
105494,0.400,2.194,-0.232,SCENE_VALID,0,0,0,0
105495,0.104,1.859,-0.008,SCENE_VALID,1,1,0,0
105496,-0.350,1.954,0.246,SCENE_VALID,1,1,0,0
105497,-0.267,2.191,-0.385,SCENE_VALID,1,1,0,0
105498,0.230,1.850,0.368,SCENE_VALID,1,1,0,0
105499,0.371,1.963,-0.202,SCENE_VALID,1,1,0,0
105500,-0.063,2.188,-0.044,SCENE_VALID,1,1,1,0
105501,-0.399,1.842,0.272,SCENE_VALID,1,1,0,0
105502,-0.123,1.975,-0.395,SCENE_VALID,1,1,1,0
105503,0.343,2.183,0.353,SCENE_VALID,1,1,0,0
105504,0.277,1.837,-0.171,SCENE_VALID,1,1,1,0
105505,-0.219,1.987,-0.078,SCENE_VALID,1,1,1,0
105506,-0.376,2.178,0.305,SCENE_VALID,1,1,0,0
105507,0.049,1.830,-0.399,SCENE_VALID,1,1,1,0
105508,0.397,1.996,0.335,SCENE_VALID,1,1,0,0
105509,0.136,2.172,-0.139,SCENE_VALID,1,1,0,0
105510,-0.336,1.824,-0.124,SCENE_VALID,1,1,1,0
105511,-0.287,2.008,0.327,SCENE_VALID,1,1,1,0
105512,0.207,2.167,-0.400,SCENE_VALID,1,1,0,0
105513,0.382,1.820,0.315,SCENE_VALID,1,1,1,0
105514,-0.030,2.020,-0.093,SCENE_VALID,1,1,1,0
105515,-0.395,2.160,-0.157,SCENE_VALID,0,0,0,0
105516,-0.148,1.815,0.346,SCENE_VALID,1,1,0,0
105517,0.329,2.029,-0.397,SCENE_VALID,1,1,0,0
105518,0.296,2.153,0.283,SCENE_VALID,1,1,1,0
105519,-0.190,1.811,-0.059,SCENE_VALID,1,1,1,0
105520,-0.386,2.041,-0.189,SCENE_VALID,1,1,0,0
105521,0.016,2.147,0.362,SCENE_VALID,1,1,0,0
105522,0.393,1.807,-0.389,SCENE_VALID,1,1,0,0
105523,0.161,2.053,0.257,SCENE_VALID,1,1,1,0
105524,-0.321,2.138,-0.024,SCENE_VALID,1,1,0,0
105525,-0.309,1.805,-0.219,SCENE_VALID,1,1,1,0
105526,0.178,2.061,0.380,SCENE_VALID,1,1,0,0
105527,0.389,2.129,-0.380,SCENE_VALID,1,1,0,0
105528,-0.002,1.803,0.230,SCENE_VALID,1,1,0,0
105529,-0.390,2.073,0.011,SCENE_VALID,1,1,0,0
105530,-0.179,2.122,-0.257,SCENE_VALID,1,1,1,0
105531,0.308,1.801,0.389,SCENE_VALID,1,1,1,0
105532,0.318,2.084,-0.367,SCENE_VALID,1,1,1,0
105533,-0.165,2.113,0.200,SCENE_VALID,1,1,0,0
105534,-0.392,1.800,0.059,SCENE_VALID,1,1,1,0
105535,-0.011,2.095,-0.283,SCENE_VALID,1,1,1,0
105536,0.385,2.102,0.396,SCENE_VALID,1,1,1,0
105537,0.191,1.800,-0.352,SCENE_VALID,1,1,0,0
105538,-0.299,2.103,0.157,SCENE_VALID,1,1,0,0
105539,-0.326,2.095,0.093,SCENE_VALID,1,1,0,0
105540,0.153,1.800,-0.307,SCENE_VALID,1,1,0,0
105541,0.395,2.113,0.399,SCENE_VALID,1,1,1,0
105542,0.031,2.084,-0.327,SCENE_VALID,1,1,1,0
105543,-0.382,1.801,0.124,SCENE_VALID,1,1,0,0
105544,-0.203,2.123,0.127,SCENE_VALID,0,0,0,0
105545,0.290,2.073,-0.328,SCENE_VALID,1,1,1,0
105546,0.334,1.803,0.399,SCENE_VALID,1,1,1,0
105547,-0.134,2.130,-0.305,SCENE_VALID,1,1,0,0
105548,-0.397,2.061,0.090,SCENE_VALID,1,1,0,0
105549,-0.045,1.805,0.160,SCENE_VALID,1,1,0,0
105550,0.377,2.139,-0.353,SCENE_VALID,1,1,0,0
105551,0.215,2.053,0.395,SCENE_VALID,1,1,0,0
105552,-0.281,1.807,-0.281,SCENE_VALID,1,1,1,0
105553,-0.344,2.147,0.056,SCENE_VALID,1,1,1,0
105554,0.121,2.041,0.202,SCENE_VALID,1,1,1,0
105555,0.399,1.811,-0.368,SCENE_VALID,1,1,1,0
105556,0.058,2.153,0.389,SCENE_VALID,1,1,0,0
105557,-0.372,2.029,-0.255,SCENE_VALID,1,1,0,0
105558,-0.226,1.815,0.021,SCENE_VALID,1,1,1,0
105559,0.266,2.161,0.232,SCENE_VALID,1,1,0,0
105560,0.351,2.020,-0.381,SCENE_VALID,1,1,0,0
105561,-0.108,1.820,0.379,SCENE_VALID,1,1,0,0
105562,-0.400,2.167,-0.227,SCENE_VALID,1,1,0,0
105563,-0.072,2.008,-0.027,SCENE_VALID,1,1,0,0
105564,0.365,1.824,0.260,SCENE_VALID,1,1,0,0
105565,0.242,2.174,-0.390,SCENE_VALID,1,1,0,0
105566,-0.256,1.996,0.366,SCENE_VALID,1,1,0,0
105567,-0.357,1.830,-0.186,SCENE_VALID,1,1,1,0
105568,0.095,2.178,-0.062,SCENE_VALID,1,1,0,0
105569,0.400,1.987,0.285,SCENE_VALID,1,1,0,0
105570,0.091,1.837,-0.396,SCENE_VALID,1,1,1,0
105571,-0.359,2.183,0.344,SCENE_VALID,1,1,0,0
105572,-0.253,1.975,-0.155,SCENE_VALID,1,1,0,0
105573,0.245,1.843,-0.096,SCENE_VALID,1,1,1,0
105574,0.363,2.188,0.309,SCENE_VALID,1,1,1,0
105575,-0.082,1.963,-0.400,SCENE_VALID,1,1,0,0
105576,-0.400,1.850,0.325,SCENE_VALID,1,1,1,0
105577,-0.105,2.191,-0.122,SCENE_VALID,1,1,0,0
105578,0.353,1.951,-0.130,SCENE_VALID,1,1,1,0
105579,0.263,1.859,0.337,SCENE_VALID,1,1,0,0
105580,-0.234,2.194,-0.399,SCENE_VALID,1,1,1,0
105581,-0.371,1.942,0.303,SCENE_VALID,1,1,0,0
105582,0.062,1.865,-0.088,SCENE_VALID,1,1,0,0
105583,0.399,2.197,-0.174,SCENE_VALID,1,1,0,0
105584,0.118,1.931,0.355,SCENE_VALID,1,1,0,0
105585,-0.346,1.874,-0.395,SCENE_VALID,1,1,0,0
105586,-0.273,2.198,0.279,SCENE_VALID,1,1,0,0
105587,0.218,1.920,-0.041,SCENE_VALID,1,1,0,0
105588,0.376,1.884,-0.205,SCENE_VALID,1,1,0,0
105589,-0.048,2.199,0.369,SCENE_VALID,1,1,0,0
105590,-0.398,1.912,-0.388,SCENE_VALID,1,1,0,0
105591,-0.131,1.894,0.243,SCENE_VALID,1,1,0,0
105592,0.339,2.200,-0.006,SCENE_VALID,1,1,0,0
105593,0.288,1.901,-0.234,SCENE_VALID,1,1,0,0
105594,-0.206,1.902,0.381,SCENE_VALID,1,1,0,27
105595,-0.380,2.200,-0.374,SCENE_VALID,1,1,0,0
105596,0.035,1.890,0.214,SCENE_VALID,1,1,0,0
105597,0.396,1.913,0.030,SCENE_VALID,1,1,0,0
105598,0.149,2.199,-0.262,SCENE_VALID,1,1,0,0
105599,-0.328,1.883,0.393,SCENE_VALID,1,1,1,0
105600,-0.297,1.924,-0.360,SCENE_VALID,1,1,0,0
105601,0.194,2.198,0.184,SCENE_VALID,0,0,0,0
105602,0.384,1.873,0.065,SCENE_VALID,1,1,0,0
105603,-0.021,1.932,-0.296,SCENE_VALID,1,1,1,0
105604,-0.393,2.196,0.398,SCENE_VALID,1,1,0,0
105605,-0.162,1.864,-0.343,SCENE_VALID,1,1,1,0
105606,0.320,1.943,0.152,SCENE_VALID,1,1,1,0
105607,0.306,2.194,0.111,SCENE_VALID,1,1,0,0
105608,-0.182,1.858,-0.318,SCENE_VALID,1,1,0,0
105609,-0.388,1.955,0.400,SCENE_VALID,1,1,1,0
105610,0.001,2.190,-0.323,SCENE_VALID,1,1,1,0
105611,0.390,1.850,0.107,SCENE_VALID,1,1,1,0
105612,0.174,1.964,0.144,SCENE_VALID,0,0,0,0
105613,-0.312,2.186,-0.338,SCENE_VALID,1,1,0,0
105614,-0.315,1.842,0.399,SCENE_VALID,1,1,1,0
105615,0.164,1.976,-0.293,SCENE_VALID,1,1,1,0
105616,0.392,2.183,0.073,SCENE_VALID,1,1,1,0
105617,0.012,1.835,0.177,SCENE_VALID,1,1,1,0
105618,-0.387,1.988,-0.356,SCENE_VALID,1,1,1,0
105619,-0.187,2.178,0.392,SCENE_VALID,1,1,0,0
105620,0.303,1.830,-0.268,SCENE_VALID,1,1,0,0
105621,0.326,2.000,0.038,SCENE_VALID,1,1,0,0
105622,-0.152,2.172,0.207,SCENE_VALID,1,1,0,0
105623,-0.395,1.824,-0.375,SCENE_VALID,1,1,0,0
105624,-0.026,2.009,0.384,SCENE_VALID,1,1,1,0
105625,0.383,2.167,-0.241,SCENE_VALID,0,0,0,0
105626,0.198,1.818,0.003,SCENE_VALID,1,1,1,0
105627,-0.289,2.021,0.247,SCENE_VALID,1,1,1,0
105628,-0.334,2.160,-0.386,SCENE_VALID,1,1,0,0
105629,0.139,1.815,0.373,SCENE_VALID,1,1,0,0
105630,0.397,2.033,-0.212,SCENE_VALID,1,1,0,0
105631,0.040,2.152,-0.045,SCENE_VALID,1,1,0,0
105632,-0.379,1.811,0.273,SCENE_VALID,1,1,1,0
105633,-0.216,2.042,-0.394,SCENE_VALID,1,1,0,0
105634,0.280,2.144,0.358,SCENE_VALID,1,1,0,0
105635,0.341,1.807,-0.170,SCENE_VALID,1,1,0,0
105636,-0.126,2.054,-0.080,SCENE_VALID,1,1,1,0
105637,-0.398,2.138,0.298,SCENE_VALID,1,1,0,0
105638,-0.059,1.805,-0.398,SCENE_VALID,1,1,0,0
105639,0.372,2.065,0.335,SCENE_VALID,1,1,0,0
105640,0.227,2.129,-0.138,SCENE_VALID,1,1,0,0
105641,-0.270,1.803,-0.114,SCENE_VALID,1,1,0,0
105642,-0.348,2.074,0.320,SCENE_VALID,1,1,0,0
105643,0.113,2.119,-0.400,SCENE_VALID,1,1,0,0
105644,0.400,1.801,0.314,SCENE_VALID,1,1,1,0
105645,0.073,2.085,-0.104,SCENE_VALID,1,1,0,0
105646,-0.367,2.112,-0.147,SCENE_VALID,0,0,0,0
105647,-0.238,1.800,0.346,SCENE_VALID,1,1,1,0
105648,0.260,2.096,-0.397,SCENE_VALID,1,1,1,0
105649,0.355,2.102,0.291,SCENE_VALID,1,1,0,0
105650,-0.094,1.800,-0.070,SCENE_VALID,1,1,0,0
105651,-0.400,2.103,-0.190,SCENE_VALID,1,1,0,0
105652,-0.086,2.091,0.363,SCENE_VALID,1,1,1,0
105653,0.361,1.800,-0.392,SCENE_VALID,1,1,1,0
105654,0.249,2.114,0.266,SCENE_VALID,1,1,0,0
105655,-0.244,2.083,-0.022,SCENE_VALID,1,1,0,0
105656,-0.364,1.802,-0.220,SCENE_VALID,1,1,1,0
105657,0.080,2.123,0.376,SCENE_VALID,1,1,0,0
105658,0.400,2.072,-0.383,SCENE_VALID,1,1,0,0
105659,0.100,1.803,0.228,SCENE_VALID,1,1,0,0
105660,-0.355,2.133,0.013,SCENE_VALID,1,1,0,0
105661,-0.264,2.060,-0.249,SCENE_VALID,1,1,1,0
105662,0.233,1.805,0.387,SCENE_VALID,1,1,0,0
105663,0.369,2.139,-0.367,SCENE_VALID,1,1,0,0
105664,-0.067,2.052,0.199,SCENE_VALID,1,1,1,0
105665,-0.399,1.808,0.048,SCENE_VALID,1,1,0,0
105666,-0.113,2.148,-0.275,SCENE_VALID,1,1,0,0
105667,0.345,2.040,0.396,SCENE_VALID,1,1,1,0
105668,0.274,1.811,-0.351,SCENE_VALID,1,1,0,0
105669,-0.222,2.156,0.167,SCENE_VALID,0,0,0,0
105670,-0.374,2.028,0.082,SCENE_VALID,1,1,1,0
105671,0.054,1.816,-0.308,SCENE_VALID,1,1,1,0
105672,0.398,2.161,0.399,SCENE_VALID,1,1,1,0
105673,0.132,2.016,-0.333,SCENE_VALID,1,1,0,0
105674,-0.338,1.821,0.135,SCENE_VALID,1,1,0,0
105675,-0.284,2.168,0.128,SCENE_VALID,1,1,1,0
105676,0.211,2.007,-0.329,SCENE_VALID,1,1,1,0
105677,0.379,1.825,0.400,SCENE_VALID,1,1,0,0
105678,-0.034,2.174,-0.312,SCENE_VALID,1,1,0,0
105679,-0.396,1.995,0.089,SCENE_VALID,1,1,1,0
105680,-0.144,1.831,0.161,SCENE_VALID,0,0,0,0
105681,0.331,2.178,-0.348,SCENE_VALID,1,1,1,0
105682,0.293,1.983,0.397,SCENE_VALID,1,1,1,0
105683,-0.199,1.838,-0.280,SCENE_VALID,1,1,0,0
105684,-0.385,2.184,0.055,SCENE_VALID,1,1,0,0
105685,0.020,1.974,0.193,SCENE_VALID,1,1,1,0
105686,0.394,1.845,-0.364,SCENE_VALID,1,1,0,0
105687,0.157,2.188,0.391,SCENE_VALID,1,1,0,0
105688,-0.323,1.962,-0.254,SCENE_VALID,1,1,0,0
105689,-0.307,1.851,0.020,SCENE_VALID,1,1,0,0
105690,0.181,2.192,0.223,SCENE_VALID,0,0,0,0
105691,0.388,1.950,-0.377,SCENE_VALID,1,1,0,0
105692,-0.006,1.859,0.378,SCENE_VALID,1,1,1,0
105693,-0.391,2.194,-0.226,SCENE_VALID,1,1,0,0
105694,-0.170,1.941,-0.016,SCENE_VALID,1,1,1,0
105695,0.311,1.868,0.251,SCENE_VALID,1,1,0,0
105696,0.315,2.197,-0.390,SCENE_VALID,1,1,1,0
105697,-0.169,1.930,0.365,SCENE_VALID,1,1,0,0
105698,-0.391,1.875,-0.196,SCENE_VALID,1,1,1,0
105699,-0.007,2.199,-0.051,SCENE_VALID,1,1,0,0
105700,0.388,1.919,0.286,SCENE_VALID,1,1,0,0
105701,0.187,1.885,-0.396,SCENE_VALID,1,1,0,0
105702,-0.302,2.199,0.350,SCENE_VALID,1,1,0,0
105703,-0.323,1.908,-0.165,SCENE_VALID,1,1,0,0
105704,0.156,1.895,-0.097,SCENE_VALID,1,1,0,0
105705,0.394,2.200,0.310,SCENE_VALID,1,1,0,0
105706,0.027,1.900,-0.400,SCENE_VALID,1,1,0,0
105707,-0.383,1.903,0.331,SCENE_VALID,1,1,1,0
105708,-0.199,2.200,-0.120,SCENE_VALID,1,1,1,0
105709,0.293,1.890,-0.131,SCENE_VALID,1,1,0,0
105710,0.331,1.913,0.331,SCENE_VALID,1,1,1,0
105711,-0.144,2.199,-0.400,SCENE_VALID,1,1,0,0
105712,-0.397,1.880,0.302,SCENE_VALID,1,1,0,0
105713,-0.041,1.924,-0.086,SCENE_VALID,1,1,1,0
105714,0.379,2.198,-0.164,SCENE_VALID,1,1,0,0
105715,0.211,1.873,0.349,SCENE_VALID,1,1,0,0
105716,-0.284,1.936,-0.395,SCENE_VALID,1,1,1,0
105717,-0.339,2.196,0.278,SCENE_VALID,1,1,0,0
105718,0.125,1.864,-0.052,SCENE_VALID,1,1,1,0
105719,0.398,1.944,-0.195,SCENE_VALID,1,1,0,0
105720,0.054,2.193,0.370,SCENE_VALID,1,1,0,0
105721,-0.374,1.855,-0.388,SCENE_VALID,1,1,0,0
105722,-0.223,1.956,0.252,SCENE_VALID,1,1,0,0
105723,0.269,2.190,-0.017,SCENE_VALID,1,1,0,0
105724,0.349,1.849,-0.235,SCENE_VALID,1,1,0,0
105725,-0.112,1.968,0.382,SCENE_VALID,1,1,0,0
105726,-0.399,2.186,-0.377,SCENE_VALID,1,1,0,0
105727,-0.068,1.841,0.224,SCENE_VALID,1,1,0,0
105728,0.369,1.977,0.031,SCENE_VALID,1,1,1,0
105729,0.239,2.181,-0.263,SCENE_VALID,1,1,1,0
105730,-0.259,1.834,0.391,SCENE_VALID,1,1,1,0
105731,-0.355,1.989,-0.364,SCENE_VALID,1,1,0,0
105732,0.099,2.177,0.183,SCENE_VALID,1,1,0,0
105733,0.400,1.829,0.066,SCENE_VALID,1,1,0,0
105734,0.081,2.001,-0.288,SCENE_VALID,1,1,0,0
105735,-0.361,2.171,0.397,SCENE_VALID,1,1,1,0
105736,-0.250,1.823,-0.342,SCENE_VALID,1,1,0,2
105737,0.248,2.010,0.151,SCENE_VALID,1,1,0,0
105738,0.361,2.165,0.100,SCENE_VALID,1,1,1,0
105739,-0.086,1.818,-0.312,SCENE_VALID,1,1,0,0
105740,-0.400,2.022,0.400,SCENE_VALID,1,1,1,0
105741,-0.101,2.159,-0.323,SCENE_VALID,1,1,0,0
105742,0.355,1.813,0.118,SCENE_VALID,1,1,1,0
105743,0.260,2.034,0.134,SCENE_VALID,1,1,1,0
105744,-0.237,2.152,-0.339,SCENE_VALID,1,1,0,0
105745,-0.367,1.810,0.399,SCENE_VALID,1,1,0,0
105746,0.066,2.046,-0.301,SCENE_VALID,1,1,0,0
105747,0.399,2.144,0.084,SCENE_VALID,1,1,0,0
105748,0.114,1.807,0.178,SCENE_VALID,1,1,1,0
105749,-0.348,2.055,-0.357,SCENE_VALID,1,1,0,0
105750,-0.270,2.137,0.394,SCENE_VALID,1,1,1,0
105751,0.226,1.804,-0.276,SCENE_VALID,1,1,1,0
105752,0.375,2.066,0.036,SCENE_VALID,1,1,1,0
105753,-0.053,2.128,0.209,SCENE_VALID,1,1,1,0
105754,-0.398,1.802,-0.371,SCENE_VALID,1,1,0,0
105755,-0.127,2.077,0.387,SCENE_VALID,1,1,0,0
105756,0.341,2.119,-0.240,SCENE_VALID,0,0,0,0
105757,0.280,1.801,0.001,SCENE_VALID,1,1,1,0
